TOPE,RFC,NOMBRE,DIRECCION,ADUANA,ESTADO,AGENTE,PEDIMENTO,TIPO_PED,PEDIMEN,FECHA_N,MESA,CV_DOC,DOCUMEN,P_VC,PAISESV,P_OD,PAISO,FRACCION,SEC,CANTIDAD,UNI_MED,UNIDAD,VAL_ADU,VALOR_DLS,VAL_COM,T_C,DESC,PRECIO,PRECIO USD
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001467,1,Normal,03/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91581,1,Kilogramos,853356,43317.56,723080,19.7,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",7.895524181,0.472997237
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012964,1,Normal,03/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90990.554,1,Kilogramos,841836,42516.97,721715,19.8,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,7.9317574,0.467267954
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012956,1,Normal,26/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91171.991,1,Kilogramos,1018635,50931.75,896608,20,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,9.834248327,0.558633737
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001472,1,Normal,22/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91581,1,Kilogramos,741594,36712.57,741594,20.2,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.097684017,0.4008754
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001471,1,Normal,21/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91354,1,Kilogramos,748226,36498.83,748226,20.5,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.190402172,0.399531821
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001461,1,Normal,18/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90357,1,Kilogramos,2431918,117483.96,2431918,20.7,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",26.91455006,1.300219795
1,QIN770906NW8,QUIMICA INDUSTRIAL DEL NORTE SA DE CV,,400,Tijuana B.C.,1673,2066729,1,Normal,15/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,6,5422.746,1,Kilogramos,129551,6228.41,129551,20.8,PEROXIDO DE HIDROGENO 50%,23.8902947,1.148571222
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2005440,1,Normal,03/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63451.616,1,Kilogramos,994291,50471.62,994291,19.7,PEROXIDO DE HIDROGENO,15.67006583,0.795434745
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2001843,1,Normal,21/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,16452.067,1,Kilogramos,240273,11720.63,232083,20.5,PEROXIDO DE HIDROGENO,14.10661651,0.712410787
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2005534,1,Normal,08/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91082.88,1,Kilogramos,772019,39388.72,673409,19.6,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.393365252,0.432449215
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2008223,1,Normal,10/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,89802.217,1,Kilogramos,597161,29709.5,597161,20.1,PEROXIDO DE HIDROGENO,6.649735607,0.33083259
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005081,1,Normal,31/03/2022,mar-22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,18,1,1,Kilogramos,1889,94.45,1871,20,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 50%,1871,94.45
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017045,1,Normal,16/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90718.4,1,Kilogramos,821235,42331.7,704203,19.4,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,7.762515653,0.466627498
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017074,1,Normal,30/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91988.457,1,Kilogramos,1361211,70529.07,1351035,19.3,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,14.68700578,0.766716524
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001476,1,Normal,22/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,86728,1,Kilogramos,346912,17345.6,346912,20,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",4,0.2
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001477,1,Normal,30/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,86138,1,Kilogramos,699640,34465.02,699640,20.3,PER…XIDO DE HIDR…GENO,8.122315354,0.400114003
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007816,1,Normal,12/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64258.342,1,Kilogramos,1018023,50901.15,1018023,20,PEROXIDO DE HIDROGENO,15.842659,0.79213295
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2019925,1,Normal,15/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90790,1,Kilogramos,866024,44411.49,866024,19.5,PEROXIDO DE HIDROGENO,9.538759775,0.489167199
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2020668,1,Normal,30/11/2022,NOVIB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90428.17,1,Kilogramos,645701,33456.01,645701,19.3,PEROXIDO DE HIDROGENO,7.140485094,0.369973317
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007916,1,Normal,16/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63582.489,1,Kilogramos,1003166,50410.35,1003166,19.9,PEROXIDO DE HIDROGENO,15.77739431,0.792833857
1,HIS980213BS3,HISCOMEX SA DE CV,FARADAY 1 875032470 JuarezCH MEX,190,Mexicali B.C.N.,3455,2010453,1,Normal,05/12/2022,DICE22,C1,Definitiva,USA,USA,USA,USA,2847000100,17,1,1,Kilogramos,3223,168.74,3223,19.1,SOLUCION DE PEROXIDO DE HIDROGENO,3223,168.74
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2007553,1,Normal,05/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,69486.632,1,Kilogramos,1138049,55245.1,1138049,20.6,PEROXIDO DE HIDROGENO,16.37795598,0.795046449
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2008421,1,Normal,31/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63523.554,1,Kilogramos,1008313,50415.65,1008313,20,PEROXIDO DE HIDROGENO,15.8730571,0.793652855
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2008428,1,Normal,31/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,63599.024,1,Kilogramos,1009511,50475.55,1009511,20,PEROXIDO DE HIDROGENO,15.87305805,0.793652903
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2000670,1,Normal,26/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,87227,1,Kilogramos,719825,34942.96,719825,20.6,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.252318663,0.40059798
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000885,1,Normal,28/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,3,7593.264,1,Kilogramos,108356,5390.85,105504,20.1,PEROXIDO DE HIDROGENO,13.89442011,0.70995161
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005359,1,Normal,07/11/2022,NOVIB22,A1,Definitiva,CHE,Suiza,CHE,Suiza,2847000100,94,0.202,1,Kilogramos,959,48.68,946,19.7,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 3%,4683.168317,240.990099
1,VIN021217RB7,VWR INTERNATIONAL S DE RL DE CV,,800,Colombia N.L.,3597,2008008,1,Normal,01/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,32,1,1,Kilogramos,1506,77.23,1472,19.5,PEROXIDO DE HIDROGENO,1472,77.23
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005371,1,Normal,02/12/2022,DICE22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,2,3.591,1,Kilogramos,6921,356.75,6188,19.4,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,1723.196881,99.34558619
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012952,1,Normal,21/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,93303.874,1,Kilogramos,914225,45483.83,811321,20.1,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,8.695469601,0.487480616
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2000926,1,Normal,28/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,64870.742,1,Kilogramos,1063017,51602.77,1063017,20.6,PEROXIDO DE HIDROGENO,16.38669402,0.79547063
1,FME810528IJ2,FISHER MEXICO S DE R.L. DE C.V.,PROLONGACION DIAZ ORDAZ INT. # 4# 304 66480 SAN NICOLAS DE LOS GARZANL MEX,240,Nuevo Laredo Tamps.,3628,2201830,1,Normal,24/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,6788.124,1,Kilogramos,811273,40563.65,787453,20,PEROXIDO DE HIDROGENO,116.0045102,5.975678995
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005376,1,Normal,28/11/2022,NOVIB22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,14,0.555,1,Kilogramos,1335,68.81,1300,19.4,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,2342.342342,123.981982
1,QMA950620TR3,QUIMICA MANCER S A DE C V,,190,Mexicali B.C.N.,3289,2008508,1,Normal,05/10/2022,OCTB22,C1,Definitiva,USA,USA,USA,USA,2847000100,1,2267.95,1,Kilogramos,57002,2850.1,57002,20,PEROXIDO DE HIDROGENO 35%,25.13371106,1.256685553
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2017784,1,Normal,06/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,87543.256,1,Kilogramos,1296645,67183.68,1286892,19.3,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,14.7000701,0.767434101
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2005435,1,Normal,03/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,65019.786,1,Kilogramos,1018864,51718.98,1018864,19.7,PEROXIDO DE HIDROGENO,15.6700608,0.795434485
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2005694,1,Normal,10/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,45694.628,1,Kilogramos,741821,37848.01,741821,19.6,PEROXIDO DE HIDROGENO,16.23431533,0.82828139
1,QIN770906NW8,QUIMICA INDUSTRIAL DEL NORTE SA DE CV,,400,Tijuana B.C.,1673,2064443,1,Normal,04/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,2,5442.746,1,Kilogramos,116847,5644.78,116847,20.7,PEROXIDO DE HIDROGENO 50%,21.46839114,1.037119866
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001915,1,Normal,08/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90719,1,Kilogramos,751981,36327.58,751981,20.7,PER…XIDO DE HIDR…GENO,8.289123557,0.400440702
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000316,1,Normal,11/04/2022,abr-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90266,1,Kilogramos,842183,41692.23,758860,20.2,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.406930627,0.461881882
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005033,1,Normal,03/03/2022,mar-22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,61,1.3,1,Kilogramos,9400,458.54,9248,20.5,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,7113.846154,352.7230769
1,QIN770906NW8,QUIMICA INDUSTRIAL DEL NORTE SA DE CV,,400,Tijuana B.C.,1673,2042969,1,Normal,05/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,9,57,1,Kilogramos,99754,4842.43,99754,20.6,PEROXIDO DE HIDROGENO 3%,1750.070175,84.95491228
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2001393,1,Normal,11/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,69152.971,1,Kilogramos,1125464,54900.68,1125464,20.5,PEROXIDO DE HIDROGENO,16.27499128,0.793901971
1,SME000303KAA,"SOLVAY MEXICANA, S. DE R.L. DE C.V.","EJERCITO NACIONAL A 453 PISO 911520 MIGUEL HIDALGO,MIGUEL HIDALGO CMXMEX",240,Nuevo Laredo Tamps.,3622,2017062,1,Normal,30/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,98181,1,Kilogramos,973456,47953.5,973456,20.3,PEROXIDO DE HIDROGENO,9.914912254,0.488419348
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005304,1,Normal,30/09/2022,SEPTM22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,80,0.075,1,Kilogramos,1415,69.7,1390,20.3,PEROXIDO DE HIDROGENO EN DISOLUCION ACUOSA (H2O2),18533.33333,929.3333333
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2001644,1,Normal,14/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91196,1,Kilogramos,918754,46401.72,836841,19.8,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),9.176290627,0.508813106
1,AME811111LC5,ARKEMA MEXICO S.A. DE C.V.,"BLVD. MANUEL AVILA CAMACHO, TORRE A PISO 11-A 261054040 TLALNEPANTLA DE BAZ EM MEX",270,Piedras Negras Coah.,3537,2000111,1,Normal,24/08/2022,AGTO22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90878.16,1,Kilogramos,1086096,53767.13,964586,20.2,PEROXIDO DE HIDROGENO AL 70 %,10.61405733,0.59163973
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2001478,1,Normal,20/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91037,1,Kilogramos,503498,25174.9,437430,20,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",4.804969408,0.276534816
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005304,1,Normal,30/09/2022,SEPTM22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,77,2.775,1,Kilogramos,9210,453.69,9048,20.3,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,3260.540541,163.4918919
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000545,1,Normal,20/05/2022,MAYI22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90970,1,Kilogramos,839932,41996.6,757411,20,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.325942618,0.461653292
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2000311,1,Normal,01/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,8858.808,1,Kilogramos,132107,6320.91,127309,20.9,PEROXIDO DE HIDROGENO,14.37089505,0.713516988
1,QIN770906NW8,QUIMICA INDUSTRIAL DEL NORTE SA DE CV,,400,Tijuana B.C.,1673,2071156,1,Normal,22/12/2022,DICE22,A1,Definitiva,USA,USA,USA,USA,2847000100,7,24,1,Kilogramos,40286,2044.97,40286,19.7,PEROXIDO DE HIDROGENO 3%,1678.583333,85.20708333
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2011836,1,Normal,29/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90856.08,1,Kilogramos,808840,39455.61,704617,20.5,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.755309276,0.434264939
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S DE RL DE CV,,800,Colombia N.L.,3371,2005188,1,Normal,29/06/2022,JUNE22,A1,Definitiva,CHE,Suiza,USA,USA,2847000100,69,0.3,1,Kilogramos,1756,88.24,1724,19.9,PEROXIDO DE HIDROGENO SOLUCION ACUOSA 30%,5746.666667,294.1333333
1,PME140128S96,"PEROXYCHEM MEXICO, S. DE R.L. DE C.V.",,800,Colombia N.L.,3574,2020104,1,Normal,21/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,19441.3,1,Kilogramos,204327,10016.03,149592,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.694547175,0.515193428
1,BPA891213LXA,"BRENNTAG PACIFIC, S DE RL DE CV",,400,Tijuana B.C.,3986,2010271,1,Normal,19/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,5639.15,1,Kilogramos,110055,5421.43,99005,20.3,PEROXIDO DE HIDROGENO,17.55672397,0.961391344
1,MER551201D48,"MERCK,S.A. DE C.V.",CALLE 5 . NO. 7 53370 NAUCALPAN DE JUAREZ EM MEX,430,Veracruz Ver.,1831,2001548,1,Normal,13/05/2022,MAYI22,A1,Definitiva,DEU,Alemania,DEU,Alemania,2847000100,40,0.75,1,Kilogramos,1274,62.76,1274,20.3,PEROXIDO DE HIDROGENO 30% EN SOLUCION ACUOSA (H2O2),1698.666667,83.68
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,800,Colombia N.L.,3617,2001874,1,Normal,23/06/2022,JUNE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,18416.16,1,Kilogramos,194320,9619.8,188381,20.2,PEROXIDO DE HIDROGENO,10.229114,0.522356452
1,DME981117RQ5,"EVONIK INDUSTRIES DE MEXICO., S.A. DE C.V.",,270,Piedras Negras Coah.,3597,2000303,1,Normal,11/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91536,1,Kilogramos,747802,36656.96,747802,20.4,"PER…XIDO DE HIDR…GENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA.",8.16948523,0.400464954
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001752,1,Normal,25/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90946.8,1,Kilogramos,785528,38887.52,685941,20.2,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.542222486,0.427585358
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000968,1,Normal,08/07/2022,JULE22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90471,1,Kilogramos,867444,41905.51,781797,20.7,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.641409955,0.463192736
1,EMV640304779,EQUIPOS MEDICOS VIZCARRA S.A.,,240,Nuevo Laredo Tamps.,3296,2000063,1,Normal,25/02/2022,feb-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,1100,1,Kilogramos,578006,28614.16,563949,20.2,PEROXIDO DE HIDROGENO (SOLUCI…N DESINFECTANTE),512.6809091,26.01287273
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2002442,1,Normal,11/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,69480.219,1,Kilogramos,1156544,55073.52,1156544,21,PEROXIDO DE HIDROGENO,16.64565853,0.792650351
1,PMP950301S62,POCHTECA MATERIAS PRIMAS S.A. DE C.V.,,240,Nuevo Laredo Tamps.,3617,2008743,1,Normal,09/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,65025.888,1,Kilogramos,1033977,51698.85,1033977,20,PEROXIDO DE HIDROGENO,15.90100546,0.795050273
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012902,1,Normal,07/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90810.72,1,Kilogramos,786652,39332.6,685381,20,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.547357845,0.433127278
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012919,1,Normal,22/09/2022,SEPTM22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90266.4,1,Kilogramos,782003,39100.15,680580,20,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.53968254,0.433163946
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2001655,1,Normal,20/01/2022,ene-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90538.56,1,Kilogramos,794982,38969.71,695369,20.4,AGUA OXIGENADA/PEROXIDO DE HIDROGENO,7.68036293,0.430421138
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012941,1,Normal,14/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,93303.874,1,Kilogramos,910046,45502.3,807613,20,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,8.655728486,0.487678572
1,CME7712276S6,COLLOIDS DE MEXICO SA DE CV,,240,Nuevo Laredo Tamps.,1620,2000186,1,Normal,01/03/2022,mar-22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,90750,1,Kilogramos,858257,42071.42,773752,20.4,PEROXIDO DE HIDROGENO AL 70 (EKA HP T70) (USA),8.526192837,0.463596915
1,SAQ930512U10,SIGMA-ALDRICH QUIMICA S. DE R.L. DE C.V.,,650,Toluca Mex.,4102,2000850,1,Normal,05/12/2022,DICE22,A1,Definitiva,CHE,Suiza,DEU,Alemania,2847000100,7,0.5,1,Kilogramos,2023,104.28,1603,19.4,PEROXIDO DE HIDROGENO SOLIDIFICADO CON UREA (289132),3206,208.56
1,PME140128S96,PEROXYCHEM MEXICO S DE RL DE CV,INDUSTRIA COL. INDUSTRIAL CERRO GORDO SIN NUMERO9 55420 ECATEPEC DE MORELOS EM MEX,240,Nuevo Laredo Tamps.,3878,2012955,1,Normal,26/10/2022,OCTB22,A1,Definitiva,USA,USA,USA,USA,2847000100,1,91000,1,Kilogramos,638794,31939.7,492585,20,AGUA OXIGENADA/ PEROXIDO DE HIDROGENO,5.413021978,0.350985714
